12.01.2018	21:15:00	6746,1199	6752,8044	6745,9636	6750,5807	0
12.01.2018	21:30:00	6750,6152	6755,3900	6750,4766	6752,9533	0
12.01.2018	21:45:00	6753,0082	6763,9761	6752,1000	6756,1306	0
12.01.2018	22:00:01	6756,2933	6758,5410	6756,2933	6758,5410	0
12.01.2018	22:15:00	6758,5410	6758,5410	6758,5410	6758,5410	0
12.01.2018	22:30:00	6758,5410	6758,5410	6758,5410	6758,5410	0
12.01.2018	22:45:00	6758,5410	6758,5410	6758,5410	6758,5410	0
12.01.2018	23:00:00	6758,5410	6758,5410	6758,5410	6758,5410	0
12.01.2018	23:15:00	6758,5410	6758,5410	6758,5410	6758,5410	0
16.01.2018	15:30:15	6807,8498	6829,9923	6804,4552	6829,0548	0
16.01.2018	15:45:00	6828,8876	6835,7942	6827,1758	6827,9060	0
16.01.2018	16:00:00	6828,4468	6829,5446	6816,1686	6827,6352	0
16.01.2018	16:15:00	6827,6670	6831,6326	6815,1150	6819,9122	0
16.01.2018	16:30:00	6820,0462	6820,3077	6799,1932	6814,8793	0
16.01.2018	16:45:00	6814,7338	6818,3232	6800,9200	6803,6521	0
16.01.2018	17:00:00	6803,5242	6805,8236	6785,7416	6785,8376	0
16.01.2018	17:15:00	6786,2098	6799,4072	6784,1530	6799,1922	0
16.01.2018	17:30:00	6799,1584	6803,7680	6789,0820	6789,0820	0
16.01.2018	17:45:00	6789,0343	6789,0343	6778,4510	6779,5706	0
16.01.2018	18:00:00	6779,5408	6792,7674	6779,5408	6792,3321	0
16.01.2018	18:15:00	6792,3465	6795,5746	6783,6358	6784,7836	0
16.01.2018	18:30:00	6784,8880	6785,3124	6777,1536	6778,9521	0
16.01.2018	18:45:00	6778,9633	6781,6845	6769,1766	6772,7195	0
16.01.2018	19:00:00	6772,7236	6777,4744	6764,9846	6774,6444	0
16.01.2018	19:15:00	6774,6315	6778,1525	6767,1833	6773,3389	0
16.01.2018	19:30:00	6773,2775	6776,5395	6769,4950	6770,4315	0
16.01.2018	19:45:00	6770,3928	6771,1246	6755,1408	6755,4402	0
16.01.2018	20:00:00	6755,3958	6758,9639	6746,8562	6753,2539	0
16.01.2018	20:15:00	6753,4520	6753,7519	6736,2201	6737,3091	0
16.01.2018	20:30:00	6737,3544	6744,2611	6725,7415	6725,9594	0
16.01.2018	20:45:00	6725,7990	6739,1143	6719,1101	6732,7787	0
16.01.2018	21:00:00	6732,8366	6753,2737	6732,7953	6747,9917	0
16.01.2018	21:15:00	6747,9037	6753,1344	6739,2340	6752,5974	0
16.01.2018	21:30:00	6752,5826	6755,8160	6742,3664	6749,2274	0
16.01.2018	21:45:00	6749,3026	6750,5734	6733,4797	6739,0261	0
16.01.2018	22:00:01	6737,2548	6737,2548	6737,1371	6737,1371	0
16.01.2018	22:15:00	6737,1371	6737,1371	6737,1371	6737,1371	0
16.01.2018	22:30:00	6737,1371	6737,1371	6737,1371	6737,1371	0
16.01.2018	22:45:00	6737,1371	6737,1371	6737,1371	6737,1371	0
16.01.2018	23:00:00	6737,1371	6737,1371	6737,1371	6737,1371	0
16.01.2018	23:15:00	6737,1371	6737,1371	6737,1371	6737,1371	0
17.01.2018	15:30:15	6767,8503	6768,1762	6744,9835	6749,5783	0
17.01.2018	15:45:00	6749,7724	6756,0107	6738,4496	6747,5597	0
17.01.2018	16:00:00	6747,2767	6761,5427	6747,2767	6759,3651	0
17.01.2018	16:15:00	6759,3227	6763,4452	6744,3396	6746,3575	0
17.01.2018	16:30:00	6746,1254	6757,5980	6745,8347	6750,2889	0
17.01.2018	16:45:00	6750,2757	6761,1016	6749,1510	6760,6566	0
17.01.2018	17:00:00	6760,7548	6771,7807	6756,3286	6771,7412	0
17.01.2018	17:15:00	6771,6513	6778,0407	6769,0051	6769,8592	0
17.01.2018	17:30:00	6769,9149	6773,4966	6765,0524	6765,0869	0
17.01.2018	17:45:00	6765,1313	6768,8077	6763,8570	6767,3050	0
17.01.2018	18:00:00	6767,2891	6771,1719	6767,1778	6769,9207	0
17.01.2018	18:15:00	6769,9498	6775,1453	6768,0150	6773,1266	0
17.01.2018	18:30:00	6773,1312	6782,9015	6772,4843	6780,3696	0
17.01.2018	18:45:00	6780,3668	6787,9044	6778,3973	6787,6767	0
17.01.2018	19:00:00	6787,6896	6794,0526	6784,6122	6789,2076	0
17.01.2018	19:15:00	6789,2556	6797,4543	6786,4489	6796,7562	0
17.01.2018	19:30:00	6796,7412	6800,7341	6794,5795	6799,5731	0
17.01.2018	19:45:00	6799,5926	6799,8051	6790,8836	6791,1382	0
17.01.2018	20:00:00	6791,1518	6803,6125	6790,7285	6801,9321	0
17.01.2018	20:15:00	6801,9124	6806,3573	6801,3238	6801,6958	0
17.01.2018	20:30:00	6801,0480	6808,8278	6800,7959	6805,6248	0
17.01.2018	20:45:00	6805,7937	6812,7335	6805,7582	6810,8125	0
17.01.2018	21:00:00	6810,8091	6820,0444	6810,5049	6815,7805	0
17.01.2018	21:15:00	6815,9304	6818,0866	6806,1904	6806,9735	0
17.01.2018	21:30:00	6807,0706	6816,6814	6807,0706	6815,6999	0
17.01.2018	21:45:00	6815,6672	6816,1215	6805,1290	6810,0916	0
17.01.2018	22:00:01	6810,7262	6810,7262	6810,2834	6810,2834	0
17.01.2018	22:15:00	6810,2834	6810,2834	6810,2834	6810,2834	0
17.01.2018	22:30:00	6810,2834	6810,2834	6810,2834	6810,2834	0
17.01.2018	22:45:00	6810,2834	6810,2834	6810,2834	6810,2834	0
17.01.2018	23:00:00	6810,2834	6810,2834	6810,2834	6810,2834	0
17.01.2018	23:15:00	6810,2834	6810,2834	6810,2834	6810,2834	0
18.01.2018	15:30:15	6804,5922	6815,2090	6799,9428	6803,6905	0
